ID	TAID	Type	TextID	WordID	StartChar	FinishChar	StartPara	FinishPara	Weight	Preview	Text	Author	Date	CommentL	GroupID	PosX1	PosX2	Page	IsText	Area	Coverage	TooltipVars	Memos	SegType	SegPosType	SegPos1StdUnit	SegPos1X	SegPos1Y	SegPos1Z	SegPos1W	SegPos1U	SegPos1V	SegPos2StdUnit	SegPos2X	SegPos2Y	SegPos2Z	SegPos2W	SegPos2U	SegPos2V	ContentFlag	GeoLinkID	MemoID	LastChgUser	LastChgDate
2478	2478	0	276	7					0	ich	BLOB	anonymous	2018-03-01T14:21:48.477		0					3	0.00162386870480232		BLOB	0	1	304	174333	0	0	304	0	0	304	174336	0	0	304	0	0	0	0	0	anonymous	2018-03-27T09:35:49.310
2479	2479	0	276	6					0	Ich	BLOB	anonymous	2018-03-01T14:21:58.422		0					3	0.00162386870480232		BLOB	0	1	304	174662	0	0	304	0	0	304	174665	0	0	304	0	0	0	0	0	anonymous	2018-03-27T09:35:49.312
2480	2480	0	276	2					0	ich	BLOB	anonymous	2018-03-01T14:22:57.851		0					3	0.00162386870480232		BLOB	0	1	304	174801	0	0	304	0	0	304	174804	0	0	304	0	0	0	0	0	anonymous	2018-03-27T09:35:49.314
2481	2481	0	276	7					0	ich	BLOB	anonymous	2018-03-01T14:23:11.047		0					3	0.00162386870480232		BLOB	0	1	304	175020	0	0	304	0	0	304	175023	0	0	304	0	0	0	0	0	anonymous	2018-03-27T09:35:49.317
2482	2482	0	276	2					0	Ich	BLOB	anonymous	2018-03-01T14:23:28.148		0					3	0.00162386870480232		BLOB	0	1	306	175350	0	0	306	0	0	306	175353	0	0	306	0	0	0	0	0	anonymous	2018-03-27T09:35:49.319
2483	2483	0	276	1					0	Ich	BLOB	anonymous	2018-03-01T14:23:52.183		0					3	0.00162386870480232		BLOB	0	1	307	175614	0	0	307	0	0	307	175617	0	0	307	0	0	0	0	0	anonymous	2018-03-27T09:35:49.321
2484	2484	0	276	6					0	Ich	BLOB	anonymous	2018-03-01T14:26:08.437		0					3	0.00162386870480232		BLOB	0	1	307	175766	0	0	307	0	0	307	175769	0	0	307	0	0	0	0	0	anonymous	2018-03-27T09:35:49.323
2485	2485	0	276	6					0	ich	BLOB	anonymous	2018-03-01T14:26:20.898		0					3	0.00162386870480232		BLOB	0	1	307	176642	0	0	307	0	0	307	176645	0	0	307	0	0	0	0	0	anonymous	2018-03-27T09:35:49.326
2486	2486	0	276	6					0	ich	BLOB	anonymous	2018-03-01T14:26:33.834		0					3	0.00162386870480232		BLOB	0	1	307	176996	0	0	307	0	0	307	176999	0	0	307	0	0	0	0	0	anonymous	2018-03-27T09:35:49.327
2487	2487	0	276	6					0	ich	BLOB	anonymous	2018-03-01T14:26:49.560		0					3	0.00162386870480232		BLOB	0	1	307	177051	0	0	307	0	0	307	177054	0	0	307	0	0	0	0	0	anonymous	2018-03-27T09:35:49.330
2488	2488	0	276	6					0	ich	BLOB	anonymous	2018-03-01T14:26:54.652		0					3	0.00162386870480232		BLOB	0	1	307	177125	0	0	307	0	0	307	177128	0	0	307	0	0	0	0	0	anonymous	2018-03-27T09:35:49.332
2489	2489	0	276	7					0	ich	BLOB	anonymous	2018-03-01T14:27:44.019		0					3	0.00162386870480232		BLOB	0	1	307	177361	0	0	307	0	0	307	177364	0	0	307	0	0	0	0	0	anonymous	2018-03-27T09:35:49.334
2490	2490	0	276	7					0	ich	BLOB	anonymous	2018-03-01T14:28:02.931		0					3	0.00162386870480232		BLOB	0	1	307	177509	0	0	307	0	0	307	177512	0	0	307	0	0	0	0	0	anonymous	2018-03-27T09:35:49.336
2491	2491	0	276	6					0	ich	BLOB	anonymous	2018-03-01T14:29:58.527		0					3	0.00162386870480232		BLOB	0	1	315	178837	0	0	315	0	0	315	178840	0	0	315	0	0	0	0	0	anonymous	2018-03-27T09:35:49.338
2492	2492	0	276	12					0	ich	BLOB	anonymous	2018-03-01T14:30:12.774		0					3	0.00162386870480232		BLOB	0	1	318	179591	0	0	318	0	0	318	179594	0	0	318	0	0	0	0	0	anonymous	2018-03-27T09:35:49.340
2493	2493	0	276	12					0	ich	BLOB	anonymous	2018-03-01T14:30:22.091		0					3	0.00162386870480232		BLOB	0	1	319	179912	0	0	319	0	0	319	179915	0	0	319	0	0	0	0	0	anonymous	2018-03-27T09:35:49.342
2494	2494	0	276	12					0	Ich	BLOB	anonymous	2018-03-01T14:30:35.393		0					3	0.00162386870480232		BLOB	0	1	321	180123	0	0	321	0	0	321	180126	0	0	321	0	0	0	0	0	anonymous	2018-03-27T09:35:49.345
2495	2495	0	276	6					0	Ich	BLOB	anonymous	2018-03-01T14:30:42.504		0					3	0.00162386870480232		BLOB	0	1	323	180528	0	0	323	0	0	323	180531	0	0	323	0	0	0	0	0	anonymous	2018-03-27T09:35:49.347
2496	2496	0	276	12					0	Ich	BLOB	anonymous	2018-03-01T14:30:48.398		0					3	0.00162386870480232		BLOB	0	1	325	180975	0	0	325	0	0	325	180978	0	0	325	0	0	0	0	0	anonymous	2018-03-27T09:35:49.350
2497	2497	0	276	12					0	ich	BLOB	anonymous	2018-03-01T14:30:54.387		0					3	0.00162386870480232		BLOB	0	1	325	181123	0	0	325	0	0	325	181126	0	0	325	0	0	0	0	0	anonymous	2018-03-27T09:35:49.352
2498	2498	0	276	6					0	ich	BLOB	anonymous	2018-03-01T14:31:02.411		0					3	0.00162386870480232		BLOB	0	1	326	181354	0	0	326	0	0	326	181357	0	0	326	0	0	0	0	0	anonymous	2018-03-27T09:35:49.354
2499	2499	0	276	14					0	ich	BLOB	anonymous	2018-03-01T14:31:10.396		0					3	0.00162386870480232		BLOB	0	1	348	184341	0	0	348	0	0	348	184344	0	0	348	0	0	0	0	0	anonymous	2018-03-27T09:35:49.356
2500	2500	0	276	14					0	ich	BLOB	anonymous	2018-03-01T14:31:19.132		0					3	0.00162386870480232		BLOB	0	1	348	184366	0	0	348	0	0	348	184369	0	0	348	0	0	0	0	0	anonymous	2018-03-27T09:35:49.358
2501	2501	0	276	14					0	Ich	BLOB	anonymous	2018-03-01T14:31:25.143		0					3	0.00162386870480232		BLOB	0	1	348	184409	0	0	348	0	0	348	184412	0	0	348	0	0	0	0	0	anonymous	2018-03-27T09:35:49.360
2502	2502	0	277	8					0	ich	BLOB	anonymous	2018-03-01T14:31:34.757		0					3	0.0246832318578246		BLOB	0	1	41	11603	0	0	41	0	0	41	11606	0	0	41	0	0	0	0	0	anonymous	2018-03-27T09:35:49.414
2503	2503	0	277	8					0	ich	BLOB	anonymous	2018-03-01T14:31:40.655		0					3	0.0246832318578246		BLOB	0	1	45	11792	0	0	45	0	0	45	11795	0	0	45	0	0	0	0	0	anonymous	2018-03-27T09:35:49.416
2504	2504	0	277	8					0	ich	BLOB	anonymous	2018-03-01T14:31:46.119		0					3	0.0246832318578246		BLOB	0	1	47	11992	0	0	47	0	0	47	11995	0	0	47	0	0	0	0	0	anonymous	2018-03-27T09:35:49.418
2505	2505	0	278	14					0	ich	BLOB	anonymous	2018-03-01T14:32:34.318		0					3	0.00256178163373354		BLOB	0	1	521	116209	0	0	521	0	0	521	116212	0	0	521	0	0	0	0	0	anonymous	2018-03-27T09:35:49.565
2506	2506	0	278	14					0	ich	BLOB	anonymous	2018-03-01T14:32:38.903		0					3	0.00256178163373354		BLOB	0	1	521	116219	0	0	521	0	0	521	116222	0	0	521	0	0	0	0	0	anonymous	2018-03-27T09:35:49.567
2507	2507	0	278	14					0	ich	BLOB	anonymous	2018-03-01T14:32:43.997		0					3	0.00256178163373354		BLOB	0	1	521	116508	0	0	521	0	0	521	116511	0	0	521	0	0	0	0	0	anonymous	2018-03-27T09:35:49.569
2508	2508	0	278	14					0	ich	BLOB	anonymous	2018-03-01T14:32:48.985		0					3	0.00256178163373354		BLOB	0	1	521	116644	0	0	521	0	0	521	116647	0	0	521	0	0	0	0	0	anonymous	2018-03-27T09:35:49.571
2509	2509	0	278	14					0	ich	BLOB	anonymous	2018-03-01T14:32:53.777		0					3	0.00256178163373354		BLOB	0	1	521	116831	0	0	521	0	0	521	116834	0	0	521	0	0	0	0	0	anonymous	2018-03-27T09:35:49.574
2510	2510	0	278	14					0	Ich	BLOB	anonymous	2018-03-01T14:33:01.517		0					3	0.00256178163373354		BLOB	0	1	523	116920	0	0	523	0	0	523	116923	0	0	523	0	0	0	0	0	anonymous	2018-03-27T09:35:49.576
2511	2511	0	280	12					0	Ich	BLOB	anonymous	2018-03-01T14:33:09.181		0					3	0.0041116166876816		BLOB	0	1	1	3934	0	0	1	0	0	1	3937	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.683
2512	2512	0	280	12					0	Ich	BLOB	anonymous	2018-03-01T14:33:16.433		0					3	0.0041116166876816		BLOB	0	1	1	4059	0	0	1	0	0	1	4062	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.686
2513	2513	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:33:22.062		0					3	0.0041116166876816		BLOB	0	1	1	5855	0	0	1	0	0	1	5858	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.694
2514	2514	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:33:27.311		0					3	0.0041116166876816		BLOB	0	1	1	8170	0	0	1	0	0	1	8173	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.697
2515	2515	0	280	12					0	Ich	BLOB	anonymous	2018-03-01T14:33:32.425		0					3	0.0041116166876816		BLOB	0	1	1	8691	0	0	1	0	0	1	8694	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.700
2516	2516	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:33:38.329		0					3	0.0041116166876816		BLOB	0	1	1	8848	0	0	1	0	0	1	8851	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.702
2517	2517	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:33:42.964		0					3	0.0041116166876816		BLOB	0	1	1	9177	0	0	1	0	0	1	9180	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.704
2518	2518	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:33:55.219		0					3	0.0041116166876816		BLOB	0	1	1	9194	0	0	1	0	0	1	9197	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.707
2519	2519	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:34:00.718		0					3	0.0041116166876816		BLOB	0	1	1	9250	0	0	1	0	0	1	9253	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.710
2520	2520	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:34:05.655		0					3	0.0041116166876816		BLOB	0	1	1	9507	0	0	1	0	0	1	9510	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.712
2521	2521	0	280	12					0	Ich	BLOB	anonymous	2018-03-01T14:34:11.228		0					3	0.0041116166876816		BLOB	0	1	1	9532	0	0	1	0	0	1	9535	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.715
2522	2522	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:34:17.066		0					3	0.0041116166876816		BLOB	0	1	1	10761	0	0	1	0	0	1	10764	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.718
2523	2523	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:34:22.067		0					3	0.0041116166876816		BLOB	0	1	1	10862	0	0	1	0	0	1	10865	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.720
2524	2524	0	280	12					0	Ich	BLOB	anonymous	2018-03-01T14:34:26.560		0					3	0.0041116166876816		BLOB	0	1	1	10921	0	0	1	0	0	1	10924	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.724
2525	2525	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:34:30.663		0					3	0.0041116166876816		BLOB	0	1	1	10945	0	0	1	0	0	1	10948	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.726
2526	2526	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:34:39.115		0					3	0.0041116166876816		BLOB	0	1	1	11093	0	0	1	0	0	1	11096	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.729
2527	2527	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:34:43.328		0					3	0.0041116166876816		BLOB	0	1	1	11141	0	0	1	0	0	1	11144	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.731
2528	2528	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:34:47.882		0					3	0.0041116166876816		BLOB	0	1	1	11473	0	0	1	0	0	1	11476	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.733
2529	2529	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:34:52.763		0					3	0.0041116166876816		BLOB	0	1	1	11492	0	0	1	0	0	1	11495	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.736
2530	2530	0	280	12					0	Ich	BLOB	anonymous	2018-03-01T14:34:57.393		0					3	0.0041116166876816		BLOB	0	1	1	12624	0	0	1	0	0	1	12627	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.738
2531	2531	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:35:02.054		0					3	0.0041116166876816		BLOB	0	1	1	12909	0	0	1	0	0	1	12912	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.741
2532	2532	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:35:06.516		0					3	0.0041116166876816		BLOB	0	1	1	14067	0	0	1	0	0	1	14070	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.744
2533	2533	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:35:11.569		0					3	0.0041116166876816		BLOB	0	1	1	15394	0	0	1	0	0	1	15397	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.747
2534	2534	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:35:16.433		0					3	0.0041116166876816		BLOB	0	1	1	15526	0	0	1	0	0	1	15529	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.749
2535	2535	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:35:21.718		0					3	0.0041116166876816		BLOB	0	1	1	15552	0	0	1	0	0	1	15555	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.751
2536	2536	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:35:26.445		0					3	0.0041116166876816		BLOB	0	1	1	15625	0	0	1	0	0	1	15628	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.754
2537	2537	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:35:31.300		0					3	0.0041116166876816		BLOB	0	1	1	15645	0	0	1	0	0	1	15648	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.756
2538	2538	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:35:36.009		0					3	0.0041116166876816		BLOB	0	1	1	15677	0	0	1	0	0	1	15680	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.758
2539	2539	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:35:41.564		0					3	0.0041116166876816		BLOB	0	1	1	15722	0	0	1	0	0	1	15725	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.760
2540	2540	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:35:47.610		0					3	0.0041116166876816		BLOB	0	1	1	15761	0	0	1	0	0	1	15764	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.763
2541	2541	0	280	12					0	Ich	BLOB	anonymous	2018-03-01T14:36:01.296		0					3	0.0041116166876816		BLOB	0	1	1	16740	0	0	1	0	0	1	16743	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.765
2542	2542	0	280	12					0	Ich	BLOB	anonymous	2018-03-01T14:36:06.329		0					3	0.0041116166876816		BLOB	0	1	1	17174	0	0	1	0	0	1	17177	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.767
2543	2543	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:36:12.784		0					3	0.0041116166876816		BLOB	0	1	1	17185	0	0	1	0	0	1	17188	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.770
2544	2544	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:36:18.410		0					3	0.0041116166876816		BLOB	0	1	1	17310	0	0	1	0	0	1	17313	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.773
2545	2545	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:36:22.779		0					3	0.0041116166876816		BLOB	0	1	1	17320	0	0	1	0	0	1	17323	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.776
2546	2546	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:36:27.143		0					3	0.0041116166876816		BLOB	0	1	1	17362	0	0	1	0	0	1	17365	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.778
2547	2547	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:36:32.622		0					3	0.0041116166876816		BLOB	0	1	1	17502	0	0	1	0	0	1	17505	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.781
2548	2548	0	280	12					0	Ich	BLOB	anonymous	2018-03-01T14:36:37.667		0					3	0.0041116166876816		BLOB	0	1	1	17846	0	0	1	0	0	1	17849	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.784
2549	2549	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:36:44.042		0					3	0.0041116166876816		BLOB	0	1	1	17986	0	0	1	0	0	1	17989	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.786
2550	2550	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:36:48.917		0					3	0.0041116166876816		BLOB	0	1	1	18059	0	0	1	0	0	1	18062	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.789
2551	2551	0	280	12					0	Ich	BLOB	anonymous	2018-03-01T14:36:54.010		0					3	0.0041116166876816		BLOB	0	1	1	18201	0	0	1	0	0	1	18204	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.792
2552	2552	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:36:59.362		0					3	0.0041116166876816		BLOB	0	1	1	18385	0	0	1	0	0	1	18388	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.794
2553	2553	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:37:05.061		0					3	0.0041116166876816		BLOB	0	1	1	19015	0	0	1	0	0	1	19018	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.797
2554	2554	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:37:10.476		0					3	0.0041116166876816		BLOB	0	1	1	19511	0	0	1	0	0	1	19514	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.800
2555	2555	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:37:15.276		0					3	0.0041116166876816		BLOB	0	1	1	19819	0	0	1	0	0	1	19822	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.802
2556	2556	0	280	12					0	Ich	BLOB	anonymous	2018-03-01T14:37:20.681		0					3	0.0041116166876816		BLOB	0	1	1	22821	0	0	1	0	0	1	22824	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.804
2557	2557	0	280	12					0	Ich	BLOB	anonymous	2018-03-01T14:37:26.068		0					3	0.0041116166876816		BLOB	0	1	1	23811	0	0	1	0	0	1	23814	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.807
2558	2558	0	280	12					0	Ich	BLOB	anonymous	2018-03-01T14:37:31.342		0					3	0.0041116166876816		BLOB	0	1	1	24262	0	0	1	0	0	1	24265	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.809
2559	2559	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:37:36.652		0					3	0.0041116166876816		BLOB	0	1	1	24434	0	0	1	0	0	1	24437	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.812
2560	2560	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:37:42.508		0					3	0.0041116166876816		BLOB	0	1	1	24561	0	0	1	0	0	1	24564	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.815
2561	2561	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:37:47.061		0					3	0.0041116166876816		BLOB	0	1	1	24819	0	0	1	0	0	1	24822	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.817
2562	2562	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:37:51.480		0					3	0.0041116166876816		BLOB	0	1	1	24844	0	0	1	0	0	1	24847	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.819
2563	2563	0	280	12					0	Ich	BLOB	anonymous	2018-03-01T14:37:56.211		0					3	0.0041116166876816		BLOB	0	1	1	25609	0	0	1	0	0	1	25612	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.822
2564	2564	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:38:02.541		0					3	0.0041116166876816		BLOB	0	1	1	25767	0	0	1	0	0	1	25770	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.824
2565	2565	0	280	12					0	Ich	BLOB	anonymous	2018-03-01T14:38:11.686		0					3	0.0041116166876816		BLOB	0	1	1	26167	0	0	1	0	0	1	26170	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.827
2566	2566	0	280	12					0	Ich	BLOB	anonymous	2018-03-01T14:38:15.963		0					3	0.0041116166876816		BLOB	0	1	1	27183	0	0	1	0	0	1	27186	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.830
2567	2567	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:38:20.666		0					3	0.0041116166876816		BLOB	0	1	1	28091	0	0	1	0	0	1	28094	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.832
2568	2568	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:38:25.869		0					3	0.0041116166876816		BLOB	0	1	1	42263	0	0	1	0	0	1	42266	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.834
2569	2569	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:38:31.393		0					3	0.0041116166876816		BLOB	0	1	1	44396	0	0	1	0	0	1	44399	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.837
2570	2570	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:38:35.993		0					3	0.0041116166876816		BLOB	0	1	1	44437	0	0	1	0	0	1	44440	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.839
2571	2571	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:38:40.597		0					3	0.0041116166876816		BLOB	0	1	1	44493	0	0	1	0	0	1	44496	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.842
2572	2572	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:38:45.026		0					3	0.0041116166876816		BLOB	0	1	1	44549	0	0	1	0	0	1	44552	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.844
2573	2573	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:38:49.651		0					3	0.0041116166876816		BLOB	0	1	1	44558	0	0	1	0	0	1	44561	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.848
2574	2574	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:38:54.946		0					3	0.0041116166876816		BLOB	0	1	1	45445	0	0	1	0	0	1	45448	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.850
2575	2575	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:38:59.727		0					3	0.0041116166876816		BLOB	0	1	1	45607	0	0	1	0	0	1	45610	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.852
2576	2576	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:39:04.531		0					3	0.0041116166876816		BLOB	0	1	1	45640	0	0	1	0	0	1	45643	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.854
2577	2577	0	280	12					0	Ich	BLOB	anonymous	2018-03-01T14:39:09.707		0					3	0.0041116166876816		BLOB	0	1	1	50841	0	0	1	0	0	1	50844	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.857
2578	2578	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:39:14.725		0					3	0.0041116166876816		BLOB	0	1	1	50873	0	0	1	0	0	1	50876	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.860
2579	2579	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:39:18.991		0					3	0.0041116166876816		BLOB	0	1	1	51403	0	0	1	0	0	1	51406	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.862
2580	2580	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:39:24.342		0					3	0.0041116166876816		BLOB	0	1	1	51418	0	0	1	0	0	1	51421	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.865
2581	2581	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:39:30.213		0					3	0.0041116166876816		BLOB	0	1	1	51454	0	0	1	0	0	1	51457	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.867
2582	2582	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:39:34.310		0					3	0.0041116166876816		BLOB	0	1	1	51477	0	0	1	0	0	1	51480	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.869
2583	2583	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:39:39.259		0					3	0.0041116166876816		BLOB	0	1	1	51669	0	0	1	0	0	1	51672	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.872
2584	2584	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:39:47.733		0					3	0.0041116166876816		BLOB	0	1	1	51743	0	0	1	0	0	1	51746	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.875
2585	2585	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:39:52.677		0					3	0.0041116166876816		BLOB	0	1	1	54696	0	0	1	0	0	1	54699	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.878
2586	2586	0	280	12					0	Ich	BLOB	anonymous	2018-03-01T14:39:57.461		0					3	0.0041116166876816		BLOB	0	1	1	55582	0	0	1	0	0	1	55585	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.880
2587	2587	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:40:02.376		0					3	0.0041116166876816		BLOB	0	1	1	55789	0	0	1	0	0	1	55792	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.883
2588	2588	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:40:06.641		0					3	0.0041116166876816		BLOB	0	1	1	55819	0	0	1	0	0	1	55822	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.886
2589	2589	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:40:15.689		0					3	0.0041116166876816		BLOB	0	1	1	55856	0	0	1	0	0	1	55859	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.888
2590	2590	0	280	12					0	Ich	BLOB	anonymous	2018-03-01T14:40:20.461		0					3	0.0041116166876816		BLOB	0	1	1	55905	0	0	1	0	0	1	55908	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.891
2591	2591	0	280	12					0	ich	BLOB	anonymous	2018-03-01T14:40:25.276		0					3	0.0041116166876816		BLOB	0	1	1	56784	0	0	1	0	0	1	56787	0	0	1	0	0	0	0	0	anonymous	2018-03-27T09:35:49.893
