ID	TAID	Type	TextID	WordID	StartChar	FinishChar	StartPara	FinishPara	Weight	Preview	Text	Author	Date	CommentL	GroupID	PosX1	PosX2	Page	IsText	Area	Coverage	TooltipVars	Memos	SegType	SegPosType	SegPos1StdUnit	SegPos1X	SegPos1Y	SegPos1Z	SegPos1W	SegPos1U	SegPos1V	SegPos2StdUnit	SegPos2X	SegPos2Y	SegPos2Z	SegPos2W	SegPos2U	SegPos2V	ContentFlag	GeoLinkID	MemoID	LastChgUser	LastChgDate
1351	1351	0	131	4					0	Ich	BLOB	anonymous	2018-03-01T14:31:22.583		0					3	0.0101023706896552		BLOB	2	1	4: 180	519	699	4	180	523	707	4: 182	529	699	4	183	534	708	0	0	0	anonymous	2018-03-01T14:31:22.583
1352	1352	0	131	4					0	ich	BLOB	anonymous	2018-03-01T14:31:42.830		0					3	0.0101023706896552		BLOB	2	1	4: 263	504	681	4	263	507	689	4: 265	512	681	4	266	518	690	0	0	0	anonymous	2018-03-01T14:31:42.830
1353	1353	0	131	4					0	ich	BLOB	anonymous	2018-03-01T14:31:49.214		0					3	0.0101023706896552		BLOB	2	1	4: 373	265	639	4	373	267	647	4: 375	273	639	4	376	279	648	0	0	0	anonymous	2018-03-01T14:31:49.214
1354	1354	0	131	6					0	ich	BLOB	anonymous	2018-03-01T14:32:01.486		0					3	0.0101023706896552		BLOB	2	1	5: 148	82	664	5	148	84	671	5: 150	90	664	5	151	95	672	0	0	0	anonymous	2018-03-01T14:32:01.486
1355	1355	0	131	6					0	ich	BLOB	anonymous	2018-03-01T14:32:13.094		0					3	0.0101023706896552		BLOB	2	1	5: 466	350	610	5	466	353	618	5: 468	359	610	5	469	364	618	0	0	0	anonymous	2018-03-01T14:32:13.094
1356	1356	0	131	6					0	ich	BLOB	anonymous	2018-03-01T14:32:23.165		0					3	0.0101023706896552		BLOB	2	1	5: 537	270	592	5	537	273	600	5: 539	279	592	5	540	284	600	0	0	0	anonymous	2018-03-01T14:32:23.165
1357	1357	0	131	6					0	ich	BLOB	anonymous	2018-03-01T14:32:32.341		0					3	0.0101023706896552		BLOB	2	1	5: 671	110	550	5	671	112	558	5: 673	118	550	5	674	123	558	0	0	0	anonymous	2018-03-01T14:32:32.341
1358	1358	0	131	6					0	ich	BLOB	anonymous	2018-03-01T14:32:45.660		0					3	0.0101023706896552		BLOB	2	1	5: 1112	506	478	5	1112	508	486	5: 1114	514	478	5	1115	520	487	0	0	0	anonymous	2018-03-01T14:32:45.660
1359	1359	0	131	4					0	ich	BLOB	anonymous	2018-03-01T14:32:56.956		0					3	0.0101023706896552		BLOB	2	1	5: 1268	362	442	5	1268	364	450	5: 1270	370	442	5	1271	376	451	0	0	0	anonymous	2018-03-01T14:32:56.956
1360	1360	0	131	6					0	ich	BLOB	anonymous	2018-03-01T14:33:11.036		0					3	0.0101023706896552		BLOB	2	1	5: 1364	312	401	5	1364	314	408	5: 1366	320	401	5	1367	326	409	0	0	0	anonymous	2018-03-01T14:33:11.036
1361	1361	0	131	12					0	Ich	BLOB	anonymous	2018-03-01T14:33:17.548		0					3	0.0101023706896552		BLOB	2	1	5: 1383	409	401	5	1383	413	409	5: 1385	418	401	5	1386	424	409	0	0	0	anonymous	2018-03-01T14:33:17.548
1362	1362	0	131	12					0	Ich	BLOB	anonymous	2018-03-01T14:33:21.411		0					3	0.0101023706896552		BLOB	2	1	5: 1517	123	320	5	1517	125	330	5: 1519	134	320	5	1520	141	330	0	0	0	anonymous	2018-03-01T14:33:21.411
1363	1363	0	131	12					0	Ich	BLOB	anonymous	2018-03-01T14:33:30.867		0					3	0.0101023706896552		BLOB	2	1	6: 117	194	699	6	117	198	707	6: 119	203	699	6	120	209	708	0	0	0	anonymous	2018-03-01T14:33:30.867
1364	1364	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:34:05.514		0					3	0.0101023706896552		BLOB	2	1	6: 246	404	681	6	246	406	689	6: 248	412	681	6	249	418	690	0	0	0	anonymous	2018-03-01T14:34:05.514
1365	1365	0	131	12					0	Ich	BLOB	anonymous	2018-03-01T14:34:11.850		0					3	0.0101023706896552		BLOB	2	1	6: 331	385	663	6	331	389	672	6: 333	394	663	6	334	400	672	0	0	0	anonymous	2018-03-01T14:34:11.850
1366	1366	0	131	12					0	Ich	BLOB	anonymous	2018-03-01T14:34:16.938		0					3	0.0101023706896552		BLOB	2	1	6: 351	490	663	6	351	494	672	6: 353	499	663	6	354	505	672	0	0	0	anonymous	2018-03-01T14:34:16.938
1367	1367	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:34:19.802		0					3	0.0101023706896552		BLOB	2	1	6: 397	266	645	6	397	269	653	6: 399	274	645	6	400	280	654	0	0	0	anonymous	2018-03-01T14:34:19.802
1368	1368	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:34:26.186		0					3	0.0101023706896552		BLOB	2	1	6: 548	111	610	6	548	113	618	6: 550	119	610	6	551	125	618	0	0	0	anonymous	2018-03-01T14:34:26.186
1369	1369	0	131	4					0	ich	BLOB	anonymous	2018-03-01T14:34:44.850		0					3	0.0101023706896552		BLOB	2	1	7: 79	227	681	7	79	230	689	7: 81	235	681	7	82	241	690	0	0	0	anonymous	2018-03-01T14:34:44.850
1370	1370	0	131	6					0	Ich	BLOB	anonymous	2018-03-01T14:35:00.176		0					3	0.0101023706896552		BLOB	2	1	7: 264	322	646	7	264	325	654	7: 266	331	646	7	267	337	654	0	0	0	anonymous	2018-03-01T14:35:00.177
1371	1371	0	131	6					0	ich	BLOB	anonymous	2018-03-01T14:35:05.024		0					3	0.0101023706896552		BLOB	2	1	7: 314	105	628	7	314	107	636	7: 316	113	628	7	317	119	636	0	0	0	anonymous	2018-03-01T14:35:05.024
1372	1372	0	131	6					0	ich	BLOB	anonymous	2018-03-01T14:35:15.841		0					3	0.0101023706896552		BLOB	2	1	7: 444	329	610	7	444	332	618	7: 446	337	610	7	447	343	618	0	0	0	anonymous	2018-03-01T14:35:15.841
1373	1373	0	131	12					0	Ich	BLOB	anonymous	2018-03-01T14:35:22.232		0					3	0.0101023706896552		BLOB	2	1	7: 562	123	547	7	562	125	557	7: 564	134	547	7	565	141	557	0	0	0	anonymous	2018-03-01T14:35:22.232
1374	1374	0	131	4					0	ich	BLOB	anonymous	2018-03-01T14:35:33.552		0					3	0.0101023706896552		BLOB	2	1	7: 1076	232	397	7	1076	234	405	7: 1078	240	397	7	1079	246	406	0	0	0	anonymous	2018-03-01T14:35:33.552
1375	1375	0	131	4					0	ich	BLOB	anonymous	2018-03-01T14:35:43.712		0					3	0.0101023706896552		BLOB	2	1	7: 1242	158	361	7	1242	160	369	7: 1244	166	361	7	1245	172	370	0	0	0	anonymous	2018-03-01T14:35:43.712
1376	1376	0	131	4					0	ich	BLOB	anonymous	2018-03-01T14:36:06.838		0					3	0.0101023706896552		BLOB	2	1	7: 1409	185	320	7	1409	187	328	7: 1411	193	320	7	1412	199	328	0	0	0	anonymous	2018-03-01T14:36:06.839
1377	1377	0	131	6					0	ich	BLOB	anonymous	2018-03-01T14:36:18.325		0					3	0.0101023706896552		BLOB	2	1	7: 1667	125	266	7	1667	127	274	7: 1669	133	266	7	1670	139	274	0	0	0	anonymous	2018-03-01T14:36:18.326
1378	1378	0	131	6					0	ich	BLOB	anonymous	2018-03-01T14:36:27.814		0					3	0.0101023706896552		BLOB	2	1	7: 1772	210	248	7	1772	212	256	7: 1774	218	248	7	1775	224	256	0	0	0	anonymous	2018-03-01T14:36:27.814
1379	1379	0	131	1					0	ich	BLOB	anonymous	2018-03-01T14:37:00.477		0					3	0.0101023706896552		BLOB	2	1	8: 719	311	228	8	719	313	236	8: 721	319	228	8	722	325	237	0	0	0	anonymous	2018-03-01T14:37:00.477
1380	1380	0	131	12					0	Ich	BLOB	anonymous	2018-03-01T14:37:06.989		0					3	0.0101023706896552		BLOB	2	1	11: 613	171	317	11	613	175	325	11: 615	181	317	11	616	186	325	0	0	0	anonymous	2018-03-01T14:37:06.989
1381	1381	0	131	12					0	Ich	BLOB	anonymous	2018-03-01T14:37:12.621		0					3	0.0101023706896552		BLOB	2	1	12: 90	123	672	12	90	125	682	12: 92	134	672	12	93	141	682	0	0	0	anonymous	2018-03-01T14:37:12.621
1382	1382	0	131	4					0	ich	BLOB	anonymous	2018-03-01T14:37:27.092		0					3	0.0101023706896552		BLOB	2	1	12: 988	259	425	12	988	262	433	12: 990	268	425	12	991	273	433	0	0	0	anonymous	2018-03-01T14:37:27.092
1383	1383	0	131	12					0	Ich	BLOB	anonymous	2018-03-01T14:37:52.931		0					3	0.0101023706896552		BLOB	2	1	13: 227	482	675	13	227	485	684	13: 229	491	675	13	230	497	684	0	0	0	anonymous	2018-03-01T14:37:52.932
1384	1384	0	131	12					0	Ich	BLOB	anonymous	2018-03-01T14:37:59.291		0					3	0.0101023706896552		BLOB	2	1	13: 940	214	496	13	940	217	504	13: 942	223	496	13	943	229	504	0	0	0	anonymous	2018-03-01T14:37:59.291
1385	1385	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:38:06.059		0					3	0.0101023706896552		BLOB	2	1	13: 998	520	496	13	998	523	504	13: 1000	529	496	13	1001	534	504	0	0	0	anonymous	2018-03-01T14:38:06.059
1386	1386	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:38:18.603		0					3	0.0101023706896552		BLOB	2	1	13: 1030	214	478	13	1030	216	486	13: 1032	222	478	13	1033	228	486	0	0	0	anonymous	2018-03-01T14:38:18.603
1387	1387	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:38:22.683		0					3	0.0101023706896552		BLOB	2	1	13: 1083	472	478	13	1083	474	486	13: 1085	480	478	13	1086	486	486	0	0	0	anonymous	2018-03-01T14:38:22.683
1388	1388	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:38:27.114		0					3	0.0101023706896552		BLOB	2	1	13: 1157	376	460	13	1157	379	468	13: 1159	384	460	13	1160	390	468	0	0	0	anonymous	2018-03-01T14:38:27.114
1389	1389	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:38:31.546		0					3	0.0101023706896552		BLOB	2	1	13: 1174	464	460	13	1174	467	468	13: 1176	472	460	13	1177	478	468	0	0	0	anonymous	2018-03-01T14:38:31.546
1390	1390	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:38:36.010		0					3	0.0101023706896552		BLOB	2	1	13: 1261	428	442	13	1261	431	450	13: 1263	436	442	13	1264	442	451	0	0	0	anonymous	2018-03-01T14:38:36.010
1391	1391	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:38:41.210		0					3	0.0101023706896552		BLOB	2	1	13: 2021	438	221	13	2021	441	228	13: 2023	446	221	13	2024	452	229	0	0	0	anonymous	2018-03-01T14:38:41.210
1392	1392	0	131	12					0	Ich	BLOB	anonymous	2018-03-01T14:38:49.154		0					3	0.0101023706896552		BLOB	2	1	14: 206	202	681	14	206	205	689	14: 208	211	681	14	209	217	690	0	0	0	anonymous	2018-03-01T14:38:49.154
1393	1393	0	131	12					0	Ich	BLOB	anonymous	2018-03-01T14:38:55.698		0					3	0.0101023706896552		BLOB	2	1	14: 384	158	622	14	384	161	630	14: 386	167	622	14	387	173	630	0	0	0	anonymous	2018-03-01T14:38:55.698
1394	1394	0	131	12					0	Ich	BLOB	anonymous	2018-03-01T14:38:59.329		0					3	0.0101023706896552		BLOB	2	1	14: 1320	273	382	14	1320	276	391	14: 1322	282	382	14	1323	287	391	0	0	0	anonymous	2018-03-01T14:38:59.329
1395	1395	0	131	12					0	Ich	BLOB	anonymous	2018-03-01T14:39:04.529		0					3	0.0101023706896552		BLOB	2	1	14: 1375	82	365	14	1375	85	373	14: 1377	91	365	14	1378	97	373	0	0	0	anonymous	2018-03-01T14:39:04.529
1396	1396	0	131	4					0	ich	BLOB	anonymous	2018-03-01T14:39:13.794		0					3	0.0101023706896552		BLOB	2	1	14: 1711	292	198	14	1711	295	205	14: 1713	301	198	14	1714	307	206	0	0	0	anonymous	2018-03-01T14:39:13.794
1397	1397	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:39:26.745		0					3	0.0101023706896552		BLOB	2	1	15: 706	296	486	15	706	299	494	15: 708	305	486	15	709	310	494	0	0	0	anonymous	2018-03-01T14:39:26.745
1398	1398	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:39:31.992		0					3	0.0101023706896552		BLOB	2	1	15: 872	227	431	15	872	230	439	15: 874	236	431	15	875	242	439	0	0	0	anonymous	2018-03-01T14:39:31.993
1399	1399	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:39:36.088		0					3	0.0101023706896552		BLOB	2	1	15: 918	471	431	15	918	474	439	15: 920	480	431	15	921	486	439	0	0	0	anonymous	2018-03-01T14:39:36.088
1400	1400	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:39:41.648		0					3	0.0101023706896552		BLOB	2	1	15: 1023	225	402	15	1023	228	410	15: 1025	234	402	15	1026	239	410	0	0	0	anonymous	2018-03-01T14:39:41.649
1401	1401	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:39:45.808		0					3	0.0101023706896552		BLOB	2	1	15: 1090	166	387	15	1090	168	395	15: 1092	174	387	15	1093	180	396	0	0	0	anonymous	2018-03-01T14:39:45.808
1402	1402	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:39:50.616		0					3	0.0101023706896552		BLOB	2	1	15: 1215	219	346	15	1215	222	354	15: 1217	228	346	15	1218	233	355	0	0	0	anonymous	2018-03-01T14:39:50.616
1403	1403	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:39:54.896		0					3	0.0101023706896552		BLOB	2	1	15: 1544	491	283	15	1544	494	291	15: 1546	500	283	15	1547	506	291	0	0	0	anonymous	2018-03-01T14:39:54.896
1404	1404	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:39:59.392		0					3	0.0101023706896552		BLOB	2	1	15: 1860	178	184	15	1860	180	192	15: 1862	186	184	15	1863	192	193	0	0	0	anonymous	2018-03-01T14:39:59.392
1405	1405	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:40:03.975		0					3	0.0101023706896552		BLOB	2	1	15: 1877	268	184	15	1877	271	192	15: 1879	277	184	15	1880	282	193	0	0	0	anonymous	2018-03-01T14:40:03.976
1406	1406	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:40:09.127		0					3	0.0101023706896552		BLOB	2	1	16: 132	398	703	16	132	400	711	16: 134	406	703	16	135	412	711	0	0	0	anonymous	2018-03-01T14:40:09.127
1407	1407	0	131	12					0	ich	BLOB	anonymous	2018-03-01T14:40:15.864		0					3	0.0101023706896552		BLOB	2	1	16: 644	368	490	16	644	371	498	16: 646	377	490	16	647	382	498	0	0	0	anonymous	2018-03-01T14:40:15.864
1408	1408	0	131	4					0	ich	BLOB	anonymous	2018-03-01T14:40:31.431		0					3	0.0101023706896552		BLOB	2	1	17: 90	445	681	17	90	447	689	17: 92	453	681	17	93	459	690	0	0	0	anonymous	2018-03-01T14:40:31.431
1409	1409	0	131	12					0	Ich	BLOB	anonymous	2018-03-01T14:40:35.735		0					3	0.0101023706896552		BLOB	2	1	17: 132	211	664	17	132	215	672	17: 134	220	664	17	135	226	672	0	0	0	anonymous	2018-03-01T14:40:35.735
1414	1414	0	131	4					0	ich	BLOB	anonymous	2018-03-01T14:41:54.956		0					3	0.0101023706896552		BLOB	2	1	17: 870	396	514	17	870	398	522	17: 872	404	514	17	873	410	522	0	0	0	anonymous	2018-03-01T14:41:54.956
1416	1416	0	131	6					0	ich	BLOB	anonymous	2018-03-01T14:42:04.988		0					3	0.0101023706896552		BLOB	2	1	17: 892	497	514	17	892	499	522	17: 894	505	514	17	895	511	522	0	0	0	anonymous	2018-03-01T14:42:04.988
1417	1417	0	131	6					0	ich	BLOB	anonymous	2018-03-01T14:42:10.932		0					3	0.0101023706896552		BLOB	2	1	17: 1002	134	478	17	1002	136	486	17: 1004	142	478	17	1005	147	487	0	0	0	anonymous	2018-03-01T14:42:10.932
1418	1418	0	131	6					0	ich	BLOB	anonymous	2018-03-01T14:42:17.196		0					3	0.0101023706896552		BLOB	2	1	17: 1058	427	478	17	1058	430	486	17: 1060	435	478	17	1061	441	487	0	0	0	anonymous	2018-03-01T14:42:17.196
1419	1419	0	131	6					0	ich	BLOB	anonymous	2018-03-01T14:42:28.475		0					3	0.0101023706896552		BLOB	2	1	17: 1303	338	424	17	1303	340	432	17: 1305	346	424	17	1306	352	433	0	0	0	anonymous	2018-03-01T14:42:28.475
1420	1420	0	131	6					0	ich	BLOB	anonymous	2018-03-01T14:42:36.035		0					3	0.0101023706896552		BLOB	2	1	17: 1352	105	406	17	1352	108	414	17: 1354	113	406	17	1355	119	415	0	0	0	anonymous	2018-03-01T14:42:36.035
1421	1421	0	131	6					0	ich	BLOB	anonymous	2018-03-01T14:42:44.507		0					3	0.0101023706896552		BLOB	2	1	17: 1385	283	406	17	1385	286	414	17: 1387	292	406	17	1388	297	415	0	0	0	anonymous	2018-03-01T14:42:44.507
1422	1422	0	131	4					0	ich	BLOB	anonymous	2018-03-01T14:43:07.738		0					3	0.0101023706896552		BLOB	2	1	17: 1840	279	311	17	1840	282	319	17: 1842	287	311	17	1843	293	319	0	0	0	anonymous	2018-03-01T14:43:07.738
1423	1423	0	131	6					0	ich	BLOB	anonymous	2018-03-01T14:43:15.762		0					3	0.0101023706896552		BLOB	2	1	17: 2010	246	275	17	2010	249	283	17: 2012	254	275	17	2013	260	283	0	0	0	anonymous	2018-03-01T14:43:15.762
1424	1424	0	131	6					0	ich	BLOB	anonymous	2018-03-01T14:43:25.546		0					3	0.0101023706896552		BLOB	2	1	17: 2059	520	275	17	2059	523	283	17: 2061	529	275	17	2062	534	283	0	0	0	anonymous	2018-03-01T14:43:25.546
1425	1425	0	131	6					0	ich	BLOB	anonymous	2018-03-01T14:43:36.361		0					3	0.0101023706896552		BLOB	2	1	17: 2184	253	233	17	2184	256	241	17: 2186	262	233	17	2187	267	241	0	0	0	anonymous	2018-03-01T14:43:36.361
1426	1426	0	131	6					0	ich	BLOB	anonymous	2018-03-01T14:43:54.065		0					3	0.0101023706896552		BLOB	2	1	17: 2736	367	126	17	2736	370	133	17: 2738	375	126	17	2739	381	134	0	0	0	anonymous	2018-03-01T14:43:54.065
1427	1427	0	131	12					0	Ich	BLOB	anonymous	2018-03-01T14:44:04.424		0					3	0.0101023706896552		BLOB	2	1	18: 39	273	672	18	39	277	680	18: 41	284	672	18	42	290	680	0	0	0	anonymous	2018-03-01T14:44:04.424
1428	1428	0	131	14					0	ich	BLOB	anonymous	2018-03-01T14:44:38.056		0					3	0.0101023706896552		BLOB	2	1	20: 180	494	664	20	180	497	671	20: 182	502	664	20	183	508	672	0	0	0	anonymous	2018-03-01T14:44:38.056
1429	1429	0	133	8					0	ich	BLOB	anonymous	2018-03-01T14:44:45.096		0					3	0.0286944045911047		BLOB	0	1	2	168	0	0	2	0	0	2	171	0	0	2	0	0	0	0	0	anonymous	2018-03-01T14:44:45.097
1430	1430	0	133	8					0	Ich	BLOB	anonymous	2018-03-01T14:44:55.848		0					3	0.0286944045911047		BLOB	0	1	18	1269	0	0	18	0	0	18	1272	0	0	18	0	0	0	0	0	anonymous	2018-03-01T14:44:55.849
1431	1431	0	133	8					0	ich	BLOB	anonymous	2018-03-01T14:45:10.696		0					3	0.0286944045911047		BLOB	0	1	21	3097	0	0	21	0	0	21	3100	0	0	21	0	0	0	0	0	anonymous	2018-03-01T14:45:10.696
1432	1432	0	133	8					0	Ich	BLOB	anonymous	2018-03-01T14:45:33.463		0					3	0.0286944045911047		BLOB	0	1	23	3719	0	0	23	0	0	23	3722	0	0	23	0	0	0	0	0	anonymous	2018-03-01T14:45:33.463
1433	1433	0	133	8					0	ich	BLOB	anonymous	2018-03-01T14:45:43.080		0					3	0.0286944045911047		BLOB	0	1	39	8178	0	0	39	0	0	39	8181	0	0	39	0	0	0	0	0	anonymous	2018-03-01T14:45:43.080
1434	1434	0	134	8					0	ich	BLOB	anonymous	2018-03-01T14:47:14.781		0					3	0.0192418703097941		BLOB	0	1	2	16	0	0	2	0	0	2	19	0	0	2	0	0	0	0	0	anonymous	2018-03-01T14:47:14.781
1435	1435	0	134	8					0	ich	BLOB	anonymous	2018-03-01T14:47:19.844		0					3	0.0192418703097941		BLOB	0	1	2	825	0	0	2	0	0	2	828	0	0	2	0	0	0	0	0	anonymous	2018-03-01T14:47:19.844
1436	1436	0	134	8					0	Ich	BLOB	anonymous	2018-03-01T14:47:28.108		0					3	0.0192418703097941		BLOB	0	1	3	918	0	0	3	0	0	3	921	0	0	3	0	0	0	0	0	anonymous	2018-03-01T14:47:28.108
1437	1437	0	134	4					0	ich	BLOB	anonymous	2018-03-01T14:47:34.980		0					3	0.0192418703097941		BLOB	0	1	8	1516	0	0	8	0	0	8	1519	0	0	8	0	0	0	0	0	anonymous	2018-03-01T14:47:34.980
1438	1438	0	135	12					0	ich	BLOB	anonymous	2018-03-01T14:47:47.955		0					3	0.00898472596585804		BLOB	0	1	14	1770	0	0	14	0	0	14	1773	0	0	14	0	0	0	0	0	anonymous	2018-03-01T14:47:47.956
1439	1439	0	135	8					0	ich	BLOB	anonymous	2018-03-01T14:47:55.971		0					3	0.00898472596585804		BLOB	0	1	16	2362	0	0	16	0	0	16	2365	0	0	16	0	0	0	0	0	anonymous	2018-03-01T14:47:55.971
1440	1440	0	135	4					0	ich	BLOB	anonymous	2018-03-01T14:48:12.363		0					3	0.00898472596585804		BLOB	0	1	21	3394	0	0	21	0	0	21	3397	0	0	21	0	0	0	0	0	anonymous	2018-03-01T14:48:12.363
1441	1441	0	135	8					0	ich	BLOB	anonymous	2018-03-01T14:48:19.442		0					3	0.00898472596585804		BLOB	0	1	22	3553	0	0	22	0	0	22	3556	0	0	22	0	0	0	0	0	anonymous	2018-03-01T14:48:19.442
1442	1442	0	135	12					0	Ich	BLOB	anonymous	2018-03-01T14:48:27.810		0					3	0.00898472596585804		BLOB	0	1	70	16216	0	0	70	0	0	70	16219	0	0	70	0	0	0	0	0	anonymous	2018-03-01T14:48:27.810
1443	1443	0	135	12					0	ich	BLOB	anonymous	2018-03-01T14:48:32.410		0					3	0.00898472596585804		BLOB	0	1	70	16234	0	0	70	0	0	70	16237	0	0	70	0	0	0	0	0	anonymous	2018-03-01T14:48:32.410
1444	1444	0	135	12					0	Ich	BLOB	anonymous	2018-03-01T14:48:41.610		0					3	0.00898472596585804		BLOB	0	1	70	16373	0	0	70	0	0	70	16376	0	0	70	0	0	0	0	0	anonymous	2018-03-01T14:48:41.610
1445	1445	0	135	12					0	ich	BLOB	anonymous	2018-03-01T14:48:50.114		0					3	0.00898472596585804		BLOB	0	1	72	16708	0	0	72	0	0	72	16711	0	0	72	0	0	0	0	0	anonymous	2018-03-01T14:48:50.114
1446	1446	0	135	12					0	ich	BLOB	anonymous	2018-03-01T14:48:57.497		0					3	0.00898472596585804		BLOB	0	1	72	16824	0	0	72	0	0	72	16827	0	0	72	0	0	0	0	0	anonymous	2018-03-01T14:48:57.497
1447	1447	0	135	12					0	ich	BLOB	anonymous	2018-03-01T14:49:02.465		0					3	0.00898472596585804		BLOB	0	1	72	16834	0	0	72	0	0	72	16837	0	0	72	0	0	0	0	0	anonymous	2018-03-01T14:49:02.465
1448	1448	0	135	8					0	Ich	BLOB	anonymous	2018-03-01T14:49:09.361		0					3	0.00898472596585804		BLOB	0	1	124	25809	0	0	124	0	0	124	25812	0	0	124	0	0	0	0	0	anonymous	2018-03-01T14:49:09.361
1449	1449	0	135	8					0	ich	BLOB	anonymous	2018-03-01T14:49:13.697		0					3	0.00898472596585804		BLOB	0	1	128	25924	0	0	128	0	0	128	25927	0	0	128	0	0	0	0	0	anonymous	2018-03-01T14:49:13.697
1450	1450	0	135	8					0	Ich	BLOB	anonymous	2018-03-01T14:49:25.360		0					3	0.00898472596585804		BLOB	0	1	128	26138	0	0	128	0	0	128	26141	0	0	128	0	0	0	0	0	anonymous	2018-03-01T14:49:25.360
1451	1451	0	135	8					0	ich	BLOB	anonymous	2018-03-01T14:49:30.368		0					3	0.00898472596585804		BLOB	0	1	131	26369	0	0	131	0	0	131	26372	0	0	131	0	0	0	0	0	anonymous	2018-03-01T14:49:30.368
1452	1452	0	135	8					0	ich	BLOB	anonymous	2018-03-01T14:49:33.888		0					3	0.00898472596585804		BLOB	0	1	133	26448	0	0	133	0	0	133	26451	0	0	133	0	0	0	0	0	anonymous	2018-03-01T14:49:33.888
1453	1453	0	135	8					0	ich	BLOB	anonymous	2018-03-01T14:49:42.008		0					3	0.00898472596585804		BLOB	0	1	135	26618	0	0	135	0	0	135	26621	0	0	135	0	0	0	0	0	anonymous	2018-03-01T14:49:42.008
1454	1454	0	135	8					0	Ich	BLOB	anonymous	2018-03-01T14:49:48.024		0					3	0.00898472596585804		BLOB	0	1	136	26735	0	0	136	0	0	136	26738	0	0	136	0	0	0	0	0	anonymous	2018-03-01T14:49:48.024
1455	1455	0	135	8					0	Ich	BLOB	anonymous	2018-03-01T14:49:53.127		0					3	0.00898472596585804		BLOB	0	1	138	26946	0	0	138	0	0	138	26949	0	0	138	0	0	0	0	0	anonymous	2018-03-01T14:49:53.128
1456	1456	0	135	8					0	ich	BLOB	anonymous	2018-03-01T14:50:09.191		0					3	0.00898472596585804		BLOB	0	1	139	27084	0	0	139	0	0	139	27087	0	0	139	0	0	0	0	0	anonymous	2018-03-01T14:50:09.191
1457	1457	0	135	8					0	ich	BLOB	anonymous	2018-03-01T14:50:13.471		0					3	0.00898472596585804		BLOB	0	1	142	27203	0	0	142	0	0	142	27206	0	0	142	0	0	0	0	0	anonymous	2018-03-01T14:50:13.472
1458	1458	0	135	8					0	ich	BLOB	anonymous	2018-03-01T14:50:24.070		0					3	0.00898472596585804		BLOB	0	1	142	27431	0	0	142	0	0	142	27434	0	0	142	0	0	0	0	0	anonymous	2018-03-01T14:50:24.070
1462	1462	0	135	10					0	Ich	BLOB	anonymous	2018-03-01T14:51:10.317		0					3	0.00898472596585804		BLOB	0	1	147	27828	0	0	147	0	0	147	27831	0	0	147	0	0	0	0	0	anonymous	2018-03-01T14:51:10.317
1463	1463	0	135	8					0	ich	BLOB	anonymous	2018-03-01T14:51:13.710		0					3	0.00898472596585804		BLOB	0	1	147	27849	0	0	147	0	0	147	27852	0	0	147	0	0	0	0	0	anonymous	2018-03-01T14:51:13.710
1464	1464	0	135	10					0	Ich	BLOB	anonymous	2018-03-01T14:51:19.765		0					3	0.00898472596585804		BLOB	0	1	147	27996	0	0	147	0	0	147	27999	0	0	147	0	0	0	0	0	anonymous	2018-03-01T14:51:19.765
1465	1465	0	135	8					0	ich	BLOB	anonymous	2018-03-01T14:51:25.893		0					3	0.00898472596585804		BLOB	0	1	150	28238	0	0	150	0	0	150	28241	0	0	150	0	0	0	0	0	anonymous	2018-03-01T14:51:25.893
1466	1466	0	135	8					0	ich	BLOB	anonymous	2018-03-01T14:51:30.564		0					3	0.00898472596585804		BLOB	0	1	152	28320	0	0	152	0	0	152	28323	0	0	152	0	0	0	0	0	anonymous	2018-03-01T14:51:30.565
1467	1467	0	135	8					0	ich	BLOB	anonymous	2018-03-01T14:51:35.804		0					3	0.00898472596585804		BLOB	0	1	156	28559	0	0	156	0	0	156	28562	0	0	156	0	0	0	0	0	anonymous	2018-03-01T14:51:35.805
1468	1468	0	135	8					0	ich	BLOB	anonymous	2018-03-01T14:51:39.756		0					3	0.00898472596585804		BLOB	0	1	159	28790	0	0	159	0	0	159	28793	0	0	159	0	0	0	0	0	anonymous	2018-03-01T14:51:39.756
